,cervix_area,os_area,walls_area,speculum_area,artifacts_area,cervix_artifacts_area,os_artifacts_area,walls_artifacts_area,speculum_artifacts_area,cervix_specularities_area,os_specularities_area,walls_specularities_area,speculum_specularities_area,specularities_area,area_h_max_diff,rgb_cervix_r_mean,rgb_cervix_r_std,rgb_cervix_r_mean_minus_std,rgb_cervix_r_mean_plus_std,rgb_cervix_g_mean,rgb_cervix_g_std,rgb_cervix_g_mean_minus_std,rgb_cervix_g_mean_plus_std,rgb_cervix_b_mean,rgb_cervix_b_std,rgb_cervix_b_mean_minus_std,rgb_cervix_b_mean_plus_std,rgb_total_r_mean,rgb_total_r_std,rgb_total_r_mean_minus_std,rgb_total_r_mean_plus_std,rgb_total_g_mean,rgb_total_g_std,rgb_total_g_mean_minus_std,rgb_total_g_mean_plus_std,rgb_total_b_mean,rgb_total_b_std,rgb_total_b_mean_minus_std,rgb_total_b_mean_plus_std,hsv_cervix_h_mean,hsv_cervix_h_std,hsv_cervix_s_mean,hsv_cervix_s_std,hsv_cervix_v_mean,hsv_cervix_v_std,hsv_total_h_mean,hsv_total_h_std,hsv_total_s_mean,hsv_total_s_std,hsv_total_v_mean,hsv_total_v_std,fit_cervix_hull_rate,fit_cervix_hull_total,fit_cervix_bbox_rate,fit_cervix_bbox_total,fit_circle_rate,fit_circle_total,fit_ellipse_rate,fit_ellipse_total,fit_ellipse_goodness,dist_to_center_cervix,dist_to_center_os,consensus
10,0.546982014299,0.05673337258391007,0.13518048247887388,0.2476970948307127,0.5390951292835955,0.0,0.0,0.08212655295869925,0.010983241968462601,0.05514732172343213,0.0,0.0,0.3500518817910616,0.30313873549073994,0.466306621827191,0.5967503826733342,0.8513204172489094,0.30182745885890205,0.7694621194302885,0.419229151655782,0.6391090674283885,0.21285538451316355,0.5414996269905346,0.6554577358566703,1.0,0.3328908999073317,0.8784201779605691,0.8102414601783176,0.7873984524977287,0.5543446238441808,0.8810485639933407,0.5722109018804163,0.6220365350146805,0.3722344865402086,0.6511677676686989,0.7023222713972593,0.8590931528611929,0.39631147704272646,0.8682215535509586,0.909181963013375,0.944947533652616,0.5155849373881686,0.4627028577445909,0.6573957442931221,1.0,0.8595988966968481,0.9495893854470174,0.508735938266688,0.4534239604488761,0.704888098996097,0.8537568787165885,0.9364833272171483,0.5840808890021323,0.7620357012312796,0.7147891326586076,0.757596987443147,0.5017820884341744,0.9071690268776956,0.6029549048638352,0.21335674449638342,0.36093226676,0.403943916643,0.0
11,0.201217338669,0.05726276952505291,0.05626473253728616,1.0,0.3202209546377991,0.0,0.0,0.068093788235242,0.006136232780270455,0.08445100113107325,0.05328460347755695,0.22805531872517815,0.0007859267182541911,0.06353544460749903,0.7100142101115512,0.9559330276222837,0.5270574636455844,0.9161476647507166,0.9510178523250722,0.8971614463655606,0.5695666679400467,0.868890212536376,0.9029659749522836,0.873889760388585,0.5308723899648994,0.8143215290439662,0.9121172182604225,0.5125512430215199,1.0,-0.12027735335849417,0.7615376184409595,0.4588660371462283,0.9217279526426551,-0.13559669227003301,0.6935782849164314,0.3944209584473112,0.9616283556572565,-0.0688982743674703,0.6631467469782146,0.8979038017114344,0.9556988385933984,0.27022344132424736,0.32717695938667124,0.8775198496329587,0.531300008092519,0.7725487451558186,0.8255834416486013,0.24259606993474983,0.7754494506463581,0.39638534004582554,0.9631968775248412,0.832423309969576,0.24172477663547737,0.683477642129475,0.29317119779742284,0.6970084919737192,0.20063545392755056,0.8346880463478237,0.24106891137288658,0.1212907371729159,0.338338110992,0.375539762784,1.0
12,0.531829682794,0.2572318333382101,0.2561193341934926,0.32528753002704963,0.0,0.0,0.0,0.0,0.0,0.010076007035406244,0.0,0.03414581757444595,0.0,0.02645666629106647,0.554391014961873,0.4414981211610518,0.46146783656408974,0.3103693665776591,0.512611504581214,0.27069014439578204,0.32309786032673904,0.1838253460755295,0.3209267608914794,0.783746383141099,0.8322153122244181,0.5658937590635444,0.9329939304561656,0.6535188736859636,0.4717822226947032,0.6003612462792399,0.6441874731807208,0.38750478369738417,0.31381395502404275,0.362355795269898,0.3974343811465198,0.9462941090845715,0.694009263818408,0.8159265196713092,1.0,0.9806596338233243,0.9899743531712852,0.7569070883639563,0.32710135699803666,0.7834551069335156,0.8380477972285088,0.9362432134589462,0.9970187826740587,0.8256349730853626,0.28888203327640893,0.9462799274065858,0.6942059769739994,0.960513454353472,0.5536931110974438,0.8112194273188164,0.6528515556595054,0.8635508915612831,0.42802090744380855,0.9264382999209023,0.5740583942153533,0.12285262998056515,0.147238565514,0.294944881114,1.0
13,0.29014369977,0.0,0.032833885880494254,0.8945834027408562,0.5112937973610192,1.0,0.0,0.0,0.004036307342857367,0.17636785880622038,0.0,0.0,0.1289283261892567,0.427899244902341,0.0,0.6692416301067755,0.6006703584085856,0.5215834067470991,0.7437729530989952,0.6398984173329916,0.7312370924163402,0.45141283745333083,0.7482207321417624,0.691458661538807,0.5425162462767633,0.5877770011593294,0.7612428721684117,0.5330433085327689,0.8700328157432425,0.03438218125814925,0.7228421364460743,0.5077226540713415,0.8860101975777758,-0.012635047233387391,0.7131759477325283,0.4384120609554647,0.8645928271464278,0.04768149972118862,0.662261919989569,0.9480647477848243,0.9664291044891303,0.36449038766431535,0.5682629783471677,0.6929393005254855,0.544245320450691,0.8005176081394559,0.7980921730514071,0.3026453443698391,0.8549342347610285,0.44249937616648205,0.8681955230441699,0.9514355066888425,0.3049536176965569,0.8426854189632879,0.34286872981846556,0.7987998037862107,0.25243847196107905,0.9106084780834448,0.31862617881620775,0.23478389807544142,1.0,0.54166204997,1.0
14,0.461283129533,0.7199373171198534,0.05603839104766353,0.5557872784724742,0.5651779672756209,0.3370572225956101,0.952381443172,1.0,0.015834809597721426,0.04046343789584992,0.048315252467276436,0.0,0.2606691816228927,0.42823734926373297,0.10520897433376007,0.4831857016655249,0.49589437394415026,0.34440519863690255,0.5579355197922384,0.3708453130726608,0.4739249695136733,0.23563949830253955,0.4496971000373684,0.7332889506418739,0.6897189775360473,0.5705192984815796,0.8442218033893529,0.8751980037357984,0.8483492336773945,0.6008264509702429,0.9507970056393733,0.6212911777169489,0.7092739309233982,0.36938202303360035,0.7207526931350996,0.629801726715495,0.806451801774512,0.33345032117080303,0.7917848620800466,0.9712788511033844,0.9662502048327088,0.637949175562974,0.5303368442643654,0.7341303015041902,0.6911059857976635,0.9436168037621855,0.8008219918712627,0.6382766383827762,0.6711451097245256,0.8101114176931861,0.764337819008131,0.9346723587634008,0.49352388054142,0.7536102746651803,0.6095382639660627,0.9975639285692848,0.3213713685011327,0.9287742606402526,0.49665795993630596,0.06652066975336068,0.361578631766,0.374879947174,1.0
15,0.505472411584,0.2070176059445625,0.0,0.6020815565482117,0.3256687370031233,0.03518171576604367,0.0,0.0,0.06532833290169855,0.021984700052458454,0.0,0.0,0.09827163194675353,0.18390059731888833,0.24029627888139954,0.4440229234531961,0.6485289227276184,0.21677773664181235,0.5776102743832865,0.3319104801683435,0.4557283049906386,0.19455407936981778,0.41260086112139105,0.7654685644544778,0.9413725291243534,0.4933320779909492,0.952741147420707,0.6312729461262564,0.7567121013285177,0.29749516092821976,0.7447148490537928,0.4784625587622925,0.5674093172975527,0.26271363152409993,0.5636468994458613,0.7322638774362784,0.8909696564759906,0.41609560476411545,0.9034960240391012,0.9628554812468423,0.919368403521617,0.676463500506992,0.5455419966424648,0.7660211176764994,0.9439994417254958,0.8810576201671702,0.8772707972797501,0.6251079780014516,0.6154617412069523,0.7403025551559608,0.8912255737943754,0.9312083234473677,0.5428134595183596,0.8547372952140599,0.5889046941676737,0.900629245266698,0.3900603079242735,0.935834463062678,0.5401301528560021,0.15905241941025153,0.380777129752,0.300051384988,1.0
16,0.0,0.0,1.0,0.0901594146155972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005946142929644152,0.0,0.00915699312524641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3919780951070493,0.5144446744892991,0.14289597325282488,0.4805538860858043,0.3671836921942118,0.4207277369422723,0.2167180651714409,0.42659216943247724,0.7548853801548255,0.8172565788561541,0.4905301570187557,0.8943157897004539,0.6644167262480324,0.0,0.0,0.0,0.0,0.0,0.8466561399366123,0.7763056505606905,0.8115754903499942,0.34231762202926896,0.7548693281594681,0.81744841228277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
17,0.402008588996,0.33045185384575654,0.11224260012937332,0.7545218791227792,0.16165744363405277,0.02620673870889137,0.0,0.6672981446896161,0.005944301612382024,1.0,0.0,0.0,0.0,0.9744167699843298,0.23185001907944652,0.7485783295069263,0.8130326101337965,0.5104232163728349,0.8794507000787537,0.8461647592946405,1.0,0.5798028643533647,1.0,0.8278871490372962,0.7623347561804221,0.6516742554636614,0.9478487856380683,0.6033126439169288,0.9172634952970945,0.10221760134970086,0.7906851808866877,0.6419237779335443,1.0,0.1074065602834602,0.8529676860175076,0.5453922612377418,1.0,0.10528317858978292,0.796178449881816,0.8291607860322947,0.7617430391289092,0.31786794114839334,0.5474869264719787,0.8276166606876888,0.7676659184176523,0.7384831814992827,0.8103274242013117,0.22793498596813888,0.5741913477721802,0.5455815132138448,1.0,0.934782785008443,0.43005561874043435,0.7771814021775209,0.5151018928449012,0.6936995984181883,0.402758056419833,0.8856867351299068,0.4538947836167002,0.35419414087759105,0.318949030372,0.278004748627,1.0
18,0.7854816507809999,0.18203064109548212,0.16821954185998425,0.11043123502472947,0.0,0.0,0.0,0.0,0.0,0.026844872647287098,0.0,0.0,0.0,0.05111010932063975,0.7404843830575807,0.6373443905635284,0.42067023988844304,0.5749993660057496,0.6573794413733604,0.36440135360924275,0.34133557525121655,0.29595042759094,0.4020192544673289,0.9071272835459715,0.4046854706783776,0.9128827985061084,0.8995524250442414,0.8155346680791403,0.5000435216271635,0.8324287513332915,0.7678030090145612,0.4425901425523004,0.32033224538846405,0.452965844997892,0.43849349473057203,0.9545679915082306,0.6385338839168417,0.8604959304860446,0.9861950732165118,0.9554653600416855,0.9920422223712665,0.7358334719223364,0.29773979546240764,0.9072579866421572,0.40780714132562007,0.9055650068890027,0.9890581807205262,0.7771367811888125,0.3740526713121395,0.9553248444029866,0.6374712057989753,0.9787276350924171,0.8025538695492045,0.7912009095926118,0.9886201991465378,0.6927440139495701,0.7880315582650166,0.9362825588204646,0.8389365404473058,0.38643504855615474,0.298961788331,0.465941427001,1.0
19,0.308265203858,0.48235795395330733,0.24390881580809493,0.3315131963061906,0.4033914274428094,0.0,0.0,0.10450369460713053,0.014887290108506215,0.060521633418393464,0.004181302841533954,0.10906587606451675,0.09777639977367762,0.13436830835196306,0.613455874825522,0.5301351296617648,0.5274615649124708,0.386462689880824,0.6065556342979964,0.4165209204621083,0.4705641303961853,0.2966347160456762,0.4852952958574175,0.7823118931065542,0.7832905528627481,0.5867454360571213,0.9159833008425119,0.6069887628458712,0.4737412381658315,0.5242584070658509,0.6127848813868503,0.4811489484100014,0.4032461164812233,0.43596657301312625,0.49898834583877816,0.6510367054500749,0.7156035444627432,0.4164937469872041,0.7752339599686242,0.967985905195301,0.955771631133266,0.6114322512973611,0.4452266522378937,0.7826764153122557,0.7859546435050143,0.8922805011292294,0.9099037035085586,0.5483558015986442,0.5045794984997637,0.6542776543094517,0.7086187620620417,0.8297987694676898,0.37149392744285403,0.6795713756416721,0.4517203346351482,0.7042769264592088,0.3042015291278752,0.8407544639948761,0.366653068235438,0.39003328704931817,0.530499811889,0.578238052699,0.0
20,0.628344262862,0.09009508311530341,0.1397168118673065,0.28534370465901937,0.0,0.0,0.0,0.0,0.0,0.008731813556759945,0.0,0.0,0.0006699687456852317,0.013805928096520544,0.264122527405034,0.3478804026280768,0.3926741921180288,0.22953043858272834,0.4136941741271808,0.3497616056647766,0.3687704524116939,0.2627493523238428,0.3990588433193429,0.7816954673577484,0.6756138990945942,0.6357172762263681,0.8806988042112167,0.427511695501769,0.48315196464148885,0.22897267786964567,0.49241248245799407,0.40249432324478146,0.42492056906810916,0.2747857304785011,0.4529176204229208,0.7502535254689159,0.8529502490328478,0.46275850318040707,0.9037431619394404,0.9325262301852654,0.8057629991779587,0.7191348525046111,0.27642556611385305,0.7815686709722113,0.6805513134485844,0.8711346346234488,0.8039084277433789,0.7714093614605515,0.36573275546674394,0.750383110003488,0.8532789824238695,0.96589899607843,0.6505279179399086,0.8012083580563057,0.780966484274807,0.7508601581536085,0.581592692377302,0.9382649984424961,0.6696874165649703,0.33930357993463645,0.318242608618,0.408962045901,1.0
21,0.7352877909099998,0.18320701532295824,0.0,0.37259098323629325,0.0,0.0,0.0,0.0,0.0,0.00693969074484621,0.0,0.0,0.0005200169724012437,0.012368984559960631,0.28621996630095037,0.3641767875295352,0.4895226849246779,0.1997135068997851,0.45947721802864555,0.20810759458992886,0.3297417085923561,0.0991965626748494,0.2728054313206994,0.6569307876486559,0.6117259753757142,0.5139603237977741,0.7543195901798816,0.42545857216503263,0.5279686881054523,0.1836425725182008,0.5092250886455485,0.22239136757390895,0.3199338575341498,0.06442337733380549,0.2847620095493705,0.6246142480105266,0.7717029843245451,0.3478002031776452,0.7749655345142696,0.9715298267928302,0.9628789675514482,0.8277559923988246,0.3790253935389553,0.6568182034010104,0.6164185544463748,0.9131037285781243,0.9514547671112705,0.9178060179165446,0.40306158208458387,0.6247854273768615,0.7720535994407288,0.9793936897417755,0.7507581461966818,0.8414681812373844,0.870161510834507,0.7147291986778596,0.7149837604739243,0.9628224901723119,0.7636794927562746,0.3381393021956999,0.394251374837,0.353529518249,1.0
22,0.935164713662,0.16734137426889326,0.06778269365278558,0.0,0.0,0.0,0.0,0.0,0.0,0.0006339312691471374,0.0,0.0,0.0,0.0014369435365783182,0.45418699650947664,0.26462861085429684,0.24558076723281397,0.20207106786242748,0.2968141803219141,0.163489945053903,0.18458026836279637,0.11649639789941076,0.19044557224295652,0.709743620764921,0.4773457038336042,0.6400367121262533,0.7557022296578764,0.36174333972983064,0.2656110269914495,0.3281295524575522,0.35839453528818926,0.20851226861913189,0.18037812121505764,0.18315691672242657,0.2185233447415841,0.8080381753652013,0.5185053623966936,0.7417953853477036,0.8267458994772066,1.0,0.9790191571864971,0.8668660732499383,0.20760247711594784,0.709481801630912,0.48068518723746534,0.950483141895745,0.9805055957895054,0.9509568542012289,0.21176926474116622,0.8080242902307719,0.5186329021725045,0.9785550489628021,0.9556587691720454,0.9312543718760261,1.0,0.6988850701555577,0.9299566318161261,0.9626831839733058,0.9714148218535501,0.515147711916002,0.15766486704,0.356359099373,1.0
23,0.378641398994,0.30692514821664846,0.2090009524096688,0.6107643597415247,0.44382913616422154,0.03130209352000673,0.0,0.19985125173935472,0.21292334910271893,0.0,0.0,0.0,0.0053385788151917475,0.008650048427765782,0.4740456787725196,0.49706293523379763,0.28617171229809046,0.4701111508848693,0.4985841588898078,0.43192599265973064,0.21961863439551094,0.44658913078752843,0.417220376916581,0.739953824877335,0.4588158084117213,0.6852177575125922,0.7753270616012,0.9513077453710796,0.7212617672871622,0.841552715513286,0.9517614688018159,0.6846274555114555,0.40603939191754485,0.7925166769593421,0.6420294583178833,0.6814880888224953,0.5896591279425144,0.5329435315493701,0.7530874602943866,0.9937880748960299,0.9859977998011129,0.5866013253567317,0.23384508112412536,0.7400784092584932,0.461080659432542,1.0,0.7740290456775121,0.6073331262045135,0.4022482810199785,0.865875290556757,0.5223359998357255,0.9839011648411271,0.3848368235787361,0.8761787907071633,0.4303438225286002,0.6992305900778975,0.3763466234871428,0.9560361921100964,0.3960534152537208,0.12832021080702927,0.722121755276,0.694073559448,0.0
